"cuestionario_hogar_id","personas_en_el_hogar","estado_entrevista"
"59406901",4,"1"
"59408001",5,"1"
"59408501",5,"1"
"59500601",5,"1"
"59503301",4,"1"
"59505301",7,"1"
"59505801",4,"1"
"59507201",4,"1"
"59507301",4,"1"
"59511001",5,"1"
"59513301",6,"1"
"59518301",6,"1"
"59600401",6,"1"
"59601301",4,"1"
"59602401",5,"1"
"59605201",4,"1"
"59606301",6,"1"
"59606701",5,"1"
"59608401",3,"1"
"59609201",3,"1"
"59611401",2,"1"
"59611901",4,"1"
"59702001",4,"1"
"59702301",11,"1"
"59703301",3,"1"
"59706901",5,"1"
"59707201",4,"1"
"59708701",3,"1"
"59710501",5,"1"
"59710801",6,"1"
"59711201",2,"1"
"59901001",4,"1"
"59901601",6,"1"
"59902301",6,"1"
"59904201",6,"1"
"59905801",2,"1"
"59908601",5,"1"
"59910501",2,"1"
"59915701",6,"1"
"59915702",2,"1"
"60001401",5,"1"
"60001801",2,"1"
"60005501",2,"1"
"60006801",3,"1"
"60007201",6,"1"
"60007501",5,"1"
"60008901",2,"1"
"60012001",4,"1"
"60014501",11,"1"
"60100101",3,"1"
"60100102",6,"1"
"60102601",3,"1"
"60102801",4,"1"
"60106201",5,"1"
"60106401",7,"1"
"60106402",6,"1"
"60109001",5,"1"
"60111901",1,"1"
"60112801",5,"1"
"60114101",7,"1"
"60114801",4,"1"
"60301501",3,"1"
"60303301",7,"1"
"60304601",2,"1"
"60304701",4,"1"
"60307901",2,"1"
"60308801",4,"1"
"60308901",5,"1"
"60309101",5,"1"
"60310401",4,"1"
"60500901",2,"1"
"60501601",5,"1"
"60501701",3,"1"
"60504601",2,"1"
"60505101",6,"1"
"60505901",7,"1"
"60506301",3,"1"
"60506401",1,"1"
"60508001",5,"1"
"60602701",3,"1"
"60604701",4,"1"
"60604901",5,"1"
"60607101",5,"1"
"60608801",3,"1"
"60611301",8,"1"
"60611501",5,"1"
"60701101",4,"1"
"60701801",5,"1"
"60702201",16,"1"
"60703301",2,"1"
"60707201",6,"1"
"60708501",6,"1"
"60708601",1,"1"
"60709201",4,"1"
"60710401",5,"1"
"60710701",5,"1"
"60801101",6,"1"
"60802101",7,"1"
"60803301",1,"1"
"60804701",6,"1"
"60805301",3,"1"
"60806701",6,"1"
"60806801",5,"1"
"60808801",4,"1"
"60810901",4,"1"
"60901001",4,"1"
"60901701",5,"1"
"60903301",5,"1"
"60903601",1,"1"
"60905801",2,"1"
"60911201",5,"1"
"60911701",5,"1"
"60913401",3,"1"
"60914401",3,"1"
"60915401",5,"1"
"61000501",3,"1"
"61003501",5,"1"
"61003601",3,"1"
"61004401",8,"1"
"61006101",5,"1"
"61009301",3,"1"
"61009801",2,"1"
"61010801",5,"1"
"61011501",8,"1"
"61201801",6,"1"
"61205401",5,"1"
"61206601",5,"1"
"61207101",7,"1"
"61208401",8,"1"
"61209701",2,"1"
"61209801",4,"1"
"61210101",4,"1"
"61211301",7,"1"
"61300801",5,"1"
"61304701",7,"1"
"61307201",5,"1"
"61308601",2,"1"
"61308801",5,"1"
"61309401",5,"1"
"61310901",1,"1"
"61312501",6,"1"
"61401601",2,"1"
"61403401",4,"1"
"61403402",4,"1"
"61404101",3,"1"
"61404501",4,"1"
"61406001",4,"1"
"61406201",4,"1"
"61406901",6,"1"
"61411001",6,"1"
"61412901",4,"1"
"61501201",7,"1"
"61501401",3,"1"
"61502301",2,"1"
"61505601",4,"1"
"61507101",6,"1"
"61507401",8,"1"
"61508701",2,"1"
"61512301",3,"1"
"61513801",4,"1"
"61516901",5,"1"
"61602701",3,"1"
"61605601",3,"1"
"61606901",3,"1"
"61607501",6,"1"
"61607701",4,"1"
"61609301",5,"1"
"61610901",4,"1"
"61612001",5,"1"
"61612201",5,"1"
"61700801",3,"1"
"61700901",5,"1"
"61701201",1,"1"
"61703801",3,"1"
"61704301",4,"1"
"61705101",1,"1"
"61705401",4,"1"
"61708101",2,"1"
"61709001",4,"1"
"61709301",4,"1"
"61800601",4,"1"
"61800603",3,"1"
"61805901",5,"1"
"61806501",3,"1"
"61806801",5,"1"
"61808401",6,"1"
"61810201",6,"1"
"61813801",3,"1"
"61814501",6,"1"
"61900601",5,"1"
"61903901",5,"1"
"61905701",3,"1"
"61906001",4,"1"
"61906201",5,"1"
"61906701",3,"1"
"61907201",7,"1"
"61907401",2,"1"
"61908901",2,"1"
"62202301",3,"1"
"62203001",6,"1"
"62204101",5,"1"
"62204501",3,"1"
"62204901",4,"1"
"62207401",4,"1"
"62207601",6,"1"
"62208901",1,"1"
"62209101",4,"1"
"62400901",6,"1"
"62401001",4,"1"
"62401501",3,"1"
"62403001",4,"1"
"62404101",5,"1"
"62405601",4,"1"
"62405701",1,"1"
"62410001",7,"1"
"62410501",3,"1"
"62501001",5,"1"
"62502101",5,"1"
"62503101",3,"1"
"62506501",6,"1"
"62507001",2,"1"
"62509101",5,"1"
"62510701",5,"1"
"62516901",6,"1"
"62517701",5,"1"
"62601201",4,"1"
"62602101",5,"1"
"62606301",4,"1"
"62608501",3,"1"
"62609801",4,"1"
"62611401",6,"1"
"62611501",4,"1"
"62614401",4,"1"
"62616101",1,"1"
"63101801",7,"1"
"63105601",7,"1"
"63109501",5,"1"
"63110301",2,"1"
"63110901",3,"1"
"63113101",5,"1"
"63113401",5,"1"
"63114901",5,"1"
"63300701",7,"1"
"63301801",5,"1"
"63303701",4,"1"
"63304901",2,"1"
"63306201",2,"1"
"63306301",4,"1"
"63307001",1,"1"
"63310301",4,"1"
"63311801",3,"1"
"63312601",4,"1"
"63401701",8,"1"
"63404701",2,"1"
"63404901",5,"1"
"63405301",4,"1"
"63406301",5,"1"
"63407001",3,"1"
"63407101",6,"1"
"63407401",3,"1"
"63408001",5,"1"
"63411501",4,"1"
"63602801",4,"1"
"63605701",3,"1"
"63606201",3,"1"
"63607201",5,"1"
"63608001",4,"1"
"63612001",2,"1"
"63615501",7,"1"
"63616601",4,"1"
"63700401",4,"1"
"63703301",6,"1"
"63706901",6,"1"
"63707501",1,"1"
"63707502",1,"1"
"63707601",5,"1"
"63708801",4,"1"
"63710201",3,"1"
"63711201",1,"1"
"63712501",5,"1"
"63713301",4,"1"
"63800501",9,"1"
"63801101",4,"1"
"63803001",6,"1"
"63803901",3,"1"
"63804101",4,"1"
"63804501",4,"1"
"63805901",4,"1"
"63806501",4,"1"
"64007901",3,"1"
"64008001",3,"1"
"64008101",3,"1"
"64008201",5,"1"
"64008301",5,"1"
"64009001",5,"1"
"64009101",4,"1"
"64009401",1,"1"
"64009501",5,"1"
"64009601",5,"1"
"64012201",1,"1"
"64012301",4,"1"
"64012801",1,"1"
"64013001",5,"1"
"64105201",3,"1"
"64105501",5,"1"
"64105601",1,"1"
"64106201",3,"1"
"64106301",2,"1"
"64106401",5,"1"
"64106501",5,"1"
"64106601",5,"1"
"64106701",4,"1"
"64106801",5,"1"
"64103601",5,"1"
"64103801",3,"1"
"64103802",4,"1"
"64104101",3,"1"
"64104401",4,"1"
"64300101",4,"1"
"64300201",3,"1"
"64300301",6,"1"
"64300401",4,"1"
"64300501",3,"1"
"64301201",6,"1"
"64301301",5,"1"
"64301401",5,"1"
"64301501",2,"1"
"64301601",1,"1"
"64303401",4,"1"
"64303601",3,"1"
"64303701",4,"1"
"64303901",4,"1"
"64401201",1,"1"
"64401601",2,"1"
"64402001",4,"1"
"64403001",4,"1"
"64403301",5,"1"
"64404401",4,"1"
"64406901",3,"1"
"64409001",5,"1"
"64412701",5,"1"
"64500101",2,"1"
"64500301",2,"1"
"64500501",3,"1"
"64502501",2,"1"
"64505201",3,"1"
"64506101",8,"1"
"64506801",2,"1"
"64507301",4,"1"
"64510101",3,"1"
"64511401",5,"1"
"64700401",5,"1"
"64701101",3,"1"
"64701901",4,"1"
"64702701",5,"1"
"64704301",4,"1"
"64707101",2,"1"
"64708201",3,"1"
"64709201",2,"1"
"64800201",4,"1"
"64802301",3,"1"
"64803001",5,"1"
"64805401",1,"1"
"64808001",2,"1"
"64813101",4,"1"
"64813301",3,"1"
"64814101",2,"1"
"64814401",4,"1"
"65000101",1,"1"
"65002801",3,"1"
"65003101",6,"1"
"65006001",2,"1"
"65007001",4,"1"
"65009001",4,"1"
"65009201",1,"1"
"65011901",5,"1"
"65103501",4,"1"
"65105801",5,"1"
"65108701",4,"1"
"65109301",6,"1"
"65109501",5,"1"
"65111101",3,"1"
"65113501",3,"1"
"65114501",4,"1"
"65116401",2,"1"
"65116901",8,"1"
"65300401",3,"1"
"65301701",3,"1"
"65302401",5,"1"
"65303601",3,"1"
"65304801",3,"1"
"65305401",4,"1"
"65307301",3,"1"
"65311401",5,"1"
"65500501",1,"1"
"65502401",1,"1"
"65503801",7,"1"
"65506701",2,"1"
"65508201",2,"1"
"65509101",3,"1"
"65509801",1,"1"
"65510101",2,"1"
"65511701",5,"1"
"65700601",3,"1"
"65704001",2,"1"
"65704801",5,"1"
"65707601",2,"1"
"65709901",3,"1"
"65711501",4,"1"
"65712501",6,"1"
"65712601",5,"1"
"65712901",6,"1"
"65715101",3,"1"
"65802001",1,"1"
"65802701",5,"1"
"65809701",5,"1"
"65810001",6,"1"
"65813401",4,"1"
"65813801",4,"1"
"65815101",3,"1"
"65815801",3,"1"
"65816601",1,"1"
"65902501",3,"1"
"65904601",3,"1"
"65907101",4,"1"
"65910101",5,"1"
"65911401",5,"1"
"65913701",3,"1"
"65916201",4,"1"
"66100601",4,"1"
"66105201",3,"1"
"66105601",6,"1"
"66110901",2,"1"
"66111601",5,"1"
"66113701",4,"1"
"66113801",3,"1"
"66114901",2,"1"
"66117801",4,"1"
"66119101",4,"1"
"66201601",4,"1"
"66201801",4,"1"
"66203601",3,"1"
"66204401",3,"1"
"66205401",5,"1"
"66206501",5,"1"
"66210001",4,"1"
"66210401",3,"1"
"66210901",4,"1"
"66500801",5,"1"
"66500901",4,"1"
"66502901",2,"1"
"66505201",3,"1"
"66505901",2,"1"
"66506001",2,"1"
"66506801",4,"1"
"66508401",6,"1"
"66510001",3,"1"
"66701601",3,"1"
"66705201",3,"1"
"66707701",6,"1"
"66707901",2,"1"
"66709101",3,"1"
"66712601",1,"1"
"66713301",3,"1"
"66714701",4,"1"
"66715001",6,"1"
"66903501",2,"1"
"66903601",4,"1"
"66905001",4,"1"
"66906201",1,"1"
"66906401",1,"1"
"66908801",5,"1"
"66909201",1,"1"
"66910301",4,"1"
"66910701",4,"1"
"66912001",3,"1"
"67100201",2,"1"
"67100701",3,"1"
"67100801",3,"1"
"67101001",4,"1"
"67102001",3,"1"
"67104301",5,"1"
"67105201",6,"1"
"67105401",4,"1"
"67107801",2,"1"
"67108201",5,"1"
"67200101",4,"1"
"67202001",3,"1"
"67202801",5,"1"
"67203001",4,"1"
"67203701",4,"1"
"67205801",3,"1"
"67212401",10,"1"
"67213301",1,"1"
"67217001",3,"1"
"67300601",3,"1"
"67302401",3,"1"
"67303301",4,"1"
"67306101",4,"1"
"67306501",1,"1"
"67306601",3,"1"
"67309101",3,"1"
"67310001",3,"1"
"67310701",5,"1"
"67313401",2,"1"
"67500301",4,"1"
"67500501",3,"1"
"67501601",4,"1"
"67502101",4,"1"
"67503401",1,"1"
"67504801",4,"1"
"67505101",4,"1"
"67506601",1,"1"
"67507201",5,"1"
"67511001",3,"1"
"67601001",2,"1"
"67601501",5,"1"
"67611101",2,"1"
"67612101",2,"1"
"67613101",6,"1"
"67614501",4,"1"
"67619401",5,"1"
"67619501",4,"1"
"67623201",5,"1"
"67700501",5,"1"
"67703101",8,"1"
"67704701",6,"1"
"67704901",5,"1"
"67707401",7,"1"
"67709501",2,"1"
"67710201",6,"1"
"67712001",6,"1"
"67712301",5,"1"
"67801101",3,"1"
"67802801",4,"1"
"67803201",3,"1"
"67803801",4,"1"
"67804701",5,"1"
"67805501",2,"1"
"67806901",2,"1"
"67815301",5,"1"
"67900601",3,"1"
"67903001",2,"1"
"67904301",3,"1"
"67904801",3,"1"
"67905801",4,"1"
"67908101",4,"1"
"67908401",4,"1"
"67910401",8,"1"
"67911801",3,"1"
"67915701",4,"1"
"68000401",2,"1"
"68007401",2,"1"
"68007501",5,"1"
"68009301",3,"1"
"68010401",2,"1"
"68012901",4,"1"
"68013601",3,"1"
"68015401",3,"1"
"68015701",3,"1"
"68101001",2,"1"
"68102201",4,"1"
"68103401",5,"1"
"68103701",5,"1"
"68104001",3,"1"
"68107001",6,"1"
"68108201",1,"1"
"68108501",2,"1"
"68108801",5,"1"
"68301801",5,"1"
"68303401",3,"1"
"68308001",3,"1"
"68311801",4,"1"
"68312501",5,"1"
"68314201",4,"1"
"68314401",5,"1"
"68316901",7,"1"
"68317701",6,"1"
"68320201",4,"1"
"68500401",9,"1"
"68500601",5,"1"
"68502501",4,"1"
"68502601",3,"1"
"68502901",3,"1"
"68503501",6,"1"
"68503701",5,"1"
"68503901",3,"1"
"68504201",5,"1"
"68505001",4,"1"
"68506601",3,"1"
"68506801",3,"1"
"68507201",3,"1"
"68508001",2,"1"
"68704201",5,"1"
"68704301",6,"1"
"68704501",3,"1"
"68704601",4,"1"
"68706101",3,"1"
"68706201",5,"1"
"68706301",4,"1"
"68706401",5,"1"
"68706501",4,"1"
"68708501",2,"1"
"68708601",3,"1"
"68708701",3,"1"
"68708801",5,"1"
"68708901",4,"1"
"68900401",5,"1"
"68902301",5,"1"
"68902401",3,"1"
"68902601",4,"1"
"68902701",2,"1"
"68914601",4,"1"
"68914901",1,"1"
"68915001",1,"1"
"68915101",4,"1"
"68915301",5,"1"
"68909401",3,"1"
"68909501",4,"1"
"68909701",7,"1"
"69103601",4,"1"
"69103701",2,"1"
"69103801",7,"1"
"69105501",6,"1"
"69105601",5,"1"
"69105701",3,"1"
"69105801",2,"1"
"69105901",3,"1"
"69109901",3,"1"
"69111101",5,"1"
"69121301",3,"1"
"69130301",2,"1"
"69133801",4,"1"
"69300201",3,"1"
"69300801",2,"1"
"69301201",1,"1"
"69301301",2,"1"
"69301401",3,"1"
"69302901",7,"1"
"69303201",6,"1"
"69303501",2,"1"
"69303701",2,"1"
"69305401",6,"1"
"69306701",4,"1"
"69308101",8,"1"
"69308701",9,"1"
"69309101",1,"1"
"69309201",1,"1"
"69404701",1,"1"
"69404801",4,"1"
"69404901",4,"1"
"69405001",1,"1"
"69410101",5,"1"
"69410201",3,"1"
"69410301",6,"1"
"69410401",5,"1"
"69410501",8,"1"
"69412701",1,"1"
"69412801",1,"1"
"69413001",8,"1"
"69413101",3,"1"
"69500201",1,"1"
"69500401",3,"1"
"69500801",5,"1"
"69501301",4,"1"
"69503201",1,"1"
"69503301",1,"1"
"69503401",2,"1"
"69503501",4,"1"
"69503601",2,"1"
"69507001",5,"1"
"69507101",3,"1"
"69507601",3,"1"
"69507701",4,"1"
"69507801",5,"1"
"69700201",5,"1"
"69700301",3,"1"
"69700501",5,"1"
"69700901",6,"1"
"69708201",4,"1"
"69708301",3,"1"
"69708401",1,"1"
"69708501",6,"1"
"69708601",3,"1"
"69711801",5,"1"
"69711901",4,"1"
"69712001",3,"1"
"69712101",3,"1"
"69712201",7,"1"
"69801601",6,"1"
"69801701",2,"1"
"69801801",2,"1"
"69801901",6,"1"
"69802701",3,"1"
"69803901",6,"1"
"69804001",3,"1"
"69804101",2,"1"
"69804501",4,"1"
"69804601",6,"1"
"69805501",4,"1"
"69805601",1,"1"
"69806001",4,"1"
"69806201",1,"1"
"69806301",4,"1"
"69911901",6,"1"
"69912001",7,"1"
"69912701",7,"1"
"69908901",6,"1"
"69909001",4,"1"
"69909101",9,"1"
"69909301",6,"1"
"69909401",4,"1"
"69903401",10,"1"
"69903601",5,"1"
"69903701",6,"1"
"69903801",3,"1"
"70102401",1,"1"
"70104101",5,"1"
"70105301",4,"1"
"70105302",1,"1"
"70105304",1,"1"
"70105901",6,"1"
"70106301",7,"1"
"70106501",3,"1"
"70107601",4,"1"
"70203201",3,"1"
"70203901",4,"1"
"70205201",6,"1"
"70210201",4,"1"
"70211401",3,"1"
"70212501",3,"1"
"70214201",3,"1"
"70216601",8,"1"
"70217101",5,"1"
"70301201",4,"1"
"70303501",7,"1"
"70306601",1,"1"
"70309101",5,"1"
"70310601",4,"1"
"70312701",8,"1"
"70316001",3,"1"
"70402701",5,"1"
"70404101",4,"1"
"70407301",3,"1"
"70408301",6,"1"
"70409801",5,"1"
"70410201",6,"1"
"70412801",5,"1"
"70416101",4,"1"
"70501701",3,"1"
"70501801",3,"1"
"70506901",1,"1"
"70508401",6,"1"
"70513201",1,"1"
"70514401",3,"1"
"70514901",3,"1"
"70703501",5,"1"
"70703601",2,"1"
"70704601",5,"1"
"70706001",3,"1"
"70707901",4,"1"
"70708301",5,"1"
"70711901",4,"1"
"70712201",5,"1"
"71102201",9,"1"
"71102401",2,"1"
"71102601",3,"1"
"71103801",3,"1"
"71106201",5,"1"
"71106901",5,"1"
"71107901",2,"1"
"71108501",4,"1"
"71108502",3,"1"
"71108801",5,"1"
"71302501",5,"1"
"71304101",3,"1"
"71304102",3,"1"
"71304901",4,"1"
"71306201",4,"1"
"71306601",4,"1"
"71400101",5,"1"
"71401401",5,"1"
"71402301",3,"1"
"71404101",4,"1"
"71405601",3,"1"
"71407801",2,"1"
"71408201",3,"1"
"71409301",6,"1"
"71411701",5,"1"
"71411901",5,"1"
"71501101",3,"1"
"71506101",5,"1"
"71508401",5,"1"
"71513201",4,"1"
"71513501",5,"1"
"71513601",3,"1"
"71518501",3,"1"
"71519301",10,"1"
"71519701",6,"1"
"71801901",2,"1"
"71803301",3,"1"
"71804601",4,"1"
"71806201",11,"1"
"71807601",7,"1"
"71809001",6,"1"
"71810801",7,"1"
"71811401",3,"1"
"72003301",2,"1"
"72005401",5,"1"
"72005601",4,"1"
"72006501",1,"1"
"72008301",5,"1"
"72010001",5,"1"
"72011001",3,"1"
"72011301",6,"1"
"72011401",4,"1"
"72016201",3,"1"
"72100201",6,"1"
"72101901",4,"1"
"72102901",5,"1"
"72109301",8,"1"
"72110401",3,"1"
"72110402",5,"1"
"72110601",3,"1"
"72111601",4,"1"
"72112101",4,"1"
"72113301",5,"1"
"72117101",10,"1"
"72404601",5,"1"
"72405601",2,"1"
"72406501",1,"1"
"72407201",3,"1"
"72409801",6,"1"
"72409901",4,"1"
"72412301",3,"1"
"72414601",5,"1"
"72415401",4,"1"
"72418501",3,"1"
"72501101",4,"1"
"72502901",7,"1"
"72504101",1,"1"
"72504901",4,"1"
"72508501",3,"1"
"72510701",5,"1"
"72511901",4,"1"
"72516101",6,"1"
"72516102",4,"1"
"72516103",2,"1"
"72516601",2,"1"
"72516602",3,"1"
"72519501",6,"1"
"72601801",3,"1"
"72603301",6,"1"
"72603401",8,"1"
"72603801",5,"1"
"72606501",6,"1"
"72610301",4,"1"
"72611401",2,"1"
"72612501",4,"1"
"72613701",11,"1"
"72614001",3,"1"
"72703101",3,"1"
"72703401",2,"1"
"72704501",3,"1"
"72704901",5,"1"
"72705701",10,"1"
"72707801",6,"1"
"72708201",4,"1"
"72710901",4,"1"
"72711101",7,"1"
"72712201",1,"1"
"72802201",4,"1"
"72803601",2,"1"
"72803901",3,"1"
"72804001",5,"1"
"72805001",3,"1"
"72805701",6,"1"
"72806001",2,"1"
"72806201",3,"1"
"73000201",4,"1"
"73001401",3,"1"
"73005001",4,"1"
"73005401",4,"1"
"73005402",3,"1"
"73008301",3,"1"
"73008401",4,"1"
"73008901",4,"1"
"73010101",4,"1"
"73100201",5,"1"
"73101201",5,"1"
"73101401",3,"1"
"73102201",3,"1"
"73103701",5,"1"
"73107001",2,"1"
"73110301",7,"1"
"73301501",3,"1"
"73302401",6,"1"
"73304701",4,"1"
"73305501",1,"1"
"73307501",4,"1"
"73308501",4,"1"
"73308801",7,"1"
"73309001",2,"1"
"73309101",3,"1"
"73400601",5,"1"
"73402101",3,"1"
"73402601",3,"1"
"73404601",5,"1"
"73406901",3,"1"
"73408801",5,"1"
"73408901",3,"1"
"73410301",4,"1"
"73410701",4,"1"
"73501601",4,"1"
"73502101",1,"1"
"73505101",3,"1"
"73505301",4,"1"
"73505501",4,"1"
"73509301",4,"1"
"73509701",2,"1"
"73510201",3,"1"
"73514301",5,"1"
"73519201",4,"1"
"73601401",5,"1"
"73601901",4,"1"
"73603901",2,"1"
"73604701",2,"1"
"73605001",5,"1"
"73605701",6,"1"
"73608901",5,"1"
"73609101",2,"1"
"73611501",4,"1"
"73611901",4,"1"
"73701201",5,"1"
"73703101",5,"1"
"73703501",3,"1"
"73703901",6,"1"
"73704701",3,"1"
"73706201",3,"1"
"73707501",6,"1"
"73708201",2,"1"
"73710201",2,"1"
"73710501",3,"1"
"74100401",4,"1"
"74100801",2,"1"
"74103801",5,"1"
"74104901",5,"1"
"74105201",3,"1"
"74106202",5,"1"
"74106301",3,"1"
"74107101",7,"1"
"74110601",5,"1"
"74202601",6,"1"
"74204201",2,"1"
"74205401",4,"1"
"74211401",4,"1"
"74212101",3,"1"
"74214201",5,"1"
"74214401",8,"1"
"74216301",6,"1"
"74217101",7,"1"
"74218501",4,"1"
"74401601",6,"1"
"74402101",4,"1"
"74402501",7,"1"
"74405501",4,"1"
"74405601",6,"1"
"74410701",4,"1"
"74412301",6,"1"
"74412401",6,"1"
"74412901",4,"1"
"74413401",6,"1"
"74500901",3,"1"
"74503501",4,"1"
"74510001",5,"1"
"74513201",4,"1"
"74513701",5,"1"
"74514101",1,"1"
"74514401",4,"1"
"74527901",3,"1"
"74528501",5,"1"
"74601701",2,"1"
"74601901",2,"1"
"74602101",2,"1"
"74603301",7,"1"
"74604101",5,"1"
"74605001",3,"1"
"74605201",3,"1"
"74606601",4,"1"
"74608001",3,"1"
"74701901",1,"1"
"74702701",4,"1"
"74705501",3,"1"
"74709201",4,"1"
"74709401",4,"1"
"74711001",4,"1"
"74711501",3,"1"
"74712001",4,"1"
"74712201",5,"1"
"74800901",6,"1"
"74801701",6,"1"
"74801801",3,"1"
"74804101",6,"1"
"74805101",4,"1"
"74805601",2,"1"
"74806601",2,"1"
"74806602",4,"1"
"74808801",5,"1"
"74810201",3,"1"
"74811601",5,"1"
"75011401",4,"1"
"75011501",5,"1"
"75011601",7,"1"
"75011701",2,"1"
"75011801",3,"1"
"75011901",4,"1"
"75012001",6,"1"
"75012101",4,"1"
"75012201",4,"1"
"75005601",7,"1"
"75005701",2,"1"
"75005801",5,"1"
"75005901",4,"1"
"75006001",4,"1"
"75100601",4,"1"
"75100801",2,"1"
"75101901",3,"1"
"75102001",5,"1"
"75102101",2,"1"
"75102201",4,"1"
"75102601",4,"1"
"75104301",4,"1"
"75104302",2,"1"
"75104701",2,"1"
"75107101",4,"1"
"75107801",5,"1"
"75110301",3,"1"
"75303101",5,"1"
"75303201",4,"1"
"75303301",8,"1"
"75303501",4,"1"
"75304301",2,"1"
"75312501",3,"1"
"75312801",3,"1"
"75312901",5,"1"
"75313001",2,"1"
"75300601",4,"1"
"75300701",3,"1"
"75300801",7,"1"
"75300901",6,"1"
"75301001",3,"1"
"75403201",5,"1"
"75403601",4,"1"
"75403701",5,"1"
"75403801",7,"1"
"75403901",3,"1"
"75409201",6,"1"
"75409301",2,"1"
"75409401",5,"1"
"75409501",5,"1"
"75409601",2,"1"
"75415801",6,"1"
"75415901",3,"1"
"75416001",5,"1"
"75416101",7,"1"
"75416701",6,"1"
"75603501",4,"1"
"75603601",8,"1"
"75603801",4,"1"
"75603901",3,"1"
"75600201",4,"1"
"75600301",9,"1"
"75600401",5,"1"
"75600501",3,"1"
"75600601",6,"1"
"75613401",4,"1"
"75613501",8,"1"
"75613601",5,"1"
"75613701",7,"1"
"75613801",2,"1"
"75700101",1,"1"
"75701401",8,"1"
"75701901",6,"1"
"75702601",6,"1"
"75704201",4,"1"
"75704301",4,"1"
"75704701",2,"1"
"75704801",1,"1"
"75706901",7,"1"
"75707901",7,"1"
"75708201",1,"1"
"75800601",6,"1"
"75800701",5,"1"
"75800801",7,"1"
"75800901",2,"1"
"75803301",4,"1"
"75803401",2,"1"
"75803501",2,"1"
"75803601",7,"1"
"75803701",5,"1"
"75809801",7,"1"
"75809901",8,"1"
"75810001",4,"1"
"75810101",8,"1"
"76001001",7,"1"
"76001601",1,"1"
"76005801",3,"1"
"76007101",1,"1"
"76007201",3,"1"
"76008501",6,"1"
"76013001",7,"1"
"76014601",8,"1"
"76201801",4,"1"
"76203101",2,"1"
"76203401",9,"1"
"76203601",4,"1"
"76204001",1,"1"
"76205201",5,"1"
"76205401",3,"1"
"76206101",4,"1"
"76501001",3,"1"
"76501401",5,"1"
"76501701",4,"1"
"76504301",3,"1"
"76504801",4,"1"
"76508301",4,"1"
"76509101",6,"1"
"76511601",4,"1"
"76513301",5,"1"
"76515401",4,"1"
"76601101",4,"1"
"76601102",3,"1"
"76602201",4,"1"
"76606001",4,"1"
"76608601",5,"1"
"76608701",3,"1"
"76610401",7,"1"
"76610801",6,"1"
"76802801",4,"1"
"76806001",4,"1"
"76809201",3,"1"
"76809401",1,"1"
"76810001",3,"1"
"76810201",7,"1"
"76811801",3,"1"
"76900401",4,"1"
"76900501",5,"1"
"76902701",1,"1"
"76903001",6,"1"
"76903701",3,"1"
"76906001",3,"1"
"76906701",1,"1"
"76909201",5,"1"
"76910901",4,"1"
"76911501",8,"1"
"77000901",10,"1"
"77001501",4,"1"
"77003201",3,"1"
"77005601",5,"1"
"77005602",4,"1"
"77012301",4,"1"
"77012302",3,"1"
"77012401",3,"1"
"77013001",5,"1"
"77013201",4,"1"
"77013301",3,"1"
"77200901",3,"1"
"77202601",3,"1"
"77204001",5,"1"
"77204101",5,"1"
"77204301",3,"1"
"77206601",3,"1"
"77211401",5,"1"
"77211801",8,"1"
"77212101",4,"1"
"77502201",1,"1"
"77503101",4,"1"
"77503301",1,"1"
"77506801",4,"1"
"77509901",3,"1"
"77510801",7,"1"
"77511301",3,"1"
"77513401",1,"1"
"77514101",4,"1"
"77801401",4,"1"
"77802701",6,"1"
"77805901",5,"1"
"77809401",4,"1"
"77813401",5,"1"
"77814001",7,"1"
"77817301",2,"1"
"77817302",5,"1"
"77817303",3,"1"
"77817601",3,"1"
"77820301",5,"1"
"77822501",4,"1"
"78001201",1,"1"
"78002401",4,"1"
"78002701",4,"1"
"78003401",4,"1"
"78008101",3,"1"
"78009501",4,"1"
"78011501",4,"1"
"78014301",1,"1"
"78102601",4,"1"
"78102901",9,"1"
"78102902",3,"1"
"78103201",3,"1"
"78103801",13,"1"
"78104001",3,"1"
"78104701",5,"1"
"78110601",10,"1"
"78114001",2,"1"
"78114002",4,"1"
"78117301",12,"1"
"78117601",5,"1"
"78200201",4,"1"
"78201301",8,"1"
"78202601",1,"1"
"78203401",2,"1"
"78203501",4,"1"
"78206101",9,"1"
"78206701",6,"1"
"78206801",8,"1"
"78213901",3,"1"
"78215401",4,"1"
"78301001",6,"1"
"78301601",5,"1"
"78303601",5,"1"
"78306801",4,"1"
"78307401",6,"1"
"78308001",3,"1"
"78308801",3,"1"
"78309801",3,"1"
"78311401",4,"1"
"78315101",9,"1"
"78400401",4,"1"
"78404401",4,"1"
"78407001",6,"1"
"78407201",1,"1"
"78410201",2,"1"
"78411801",6,"1"
"78412601",2,"1"
"78415801",1,"1"
"78416501",6,"1"
"78501401",6,"1"
"78501501",6,"1"
"78502001",4,"1"
"78502301",5,"1"
"78502401",3,"1"
"78504101",4,"1"
"78504301",4,"1"
"78505801",6,"1"
"78506501",3,"1"
"78506701",8,"1"
"78700301",2,"1"
"78701201",3,"1"
"78702101",4,"1"
"78704901",5,"1"
"78705301",5,"1"
"78706901",9,"1"
"78708201",3,"1"
"78708701",5,"1"
"78709501",4,"1"
"78800801",5,"1"
"78801201",6,"1"
"78803401",4,"1"
"78804301",4,"1"
"78804801",4,"1"
